number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_test.rho2,user_attrs_test_acc,state,Rank,numLC,case,user_attrs_scaledentropy,rho
32,0.705103934,38:12.7,38:17.0,4,class-specific,0.016655445,128,256,NA,NA,2,0.219943595,300,20,0.003106699,0.000184935,0.358186841,0.694137156,COMPLETE,2,2,2028,0.372872472,0.358186841
26,0.705110788,07:08.5,07:13.3,4,class-specific,0.018155744,256,128,64,NA,3,0.111904731,1200,40,0.000937869,0.000790886,0.358180404,0.693584085,COMPLETE,4,2,1080,0.288281649,0.358180404
12,0.705111146,16:52.3,17:02.9,10,shared,0.032581638,256,256,NA,NA,2,0.161792335,600,1,0.009642266,0.000119984,0.358180165,0.689159274,COMPLETE,1,3,3404,0,0.358180165
37,0.705117285,35:01.8,35:06.8,4,class-specific,0.023506949,256,64,64,NA,3,0.378400857,900,40,0.000157166,0.000624472,0.358174562,0.697455764,COMPLETE,3,2,2539,0.443077236,0.358174562
14,0.705119669,09:39.1,09:42.7,3,class-specific,0.019966086,64,256,128,NA,3,0.006258869,1200,20,0.008686391,0.000397308,0.358172476,0.697455764,COMPLETE,4,3,3358,0.215309322,0.358172476
31,0.705120146,52:19.3,52:24.2,4,shared,0.03480464,64,128,128,NA,3,0.058329786,1500,1,0.004373861,0.008817658,0.358172119,0.691371679,COMPLETE,5,2,3879,0.001393723,0.358172119
6,0.705120027,10:24.5,10:29.4,4,class-specific,0.012084469,256,128,64,128,4,0.137125127,600,40,0.00107735,0.00049084,0.358172119,0.692477882,COMPLETE,5,4,3523,0.232794881,0.358172119
28,0.705121815,09:09.3,09:10.9,1,class-specific,0.035055159,64,128,NA,NA,2,0.097257354,900,40,0.002270196,0.000846677,0.35817045,0.685840726,COMPLETE,4,2,3606,0.785791516,0.35817045
43,0.705123186,02:11.0,02:22.0,10,shared,0.026570333,128,64,256,128,4,0.1527857,600,1,0.002649222,0.000474238,0.358169317,0.689712405,COMPLETE,5,2,3383,0,0.358169317
29,0.705124974,26:01.8,26:08.4,6,class-specific,0.012704869,256,64,64,NA,3,0.089971499,1500,20,0.000111973,0.004313836,0.358167529,0.694690287,COMPLETE,4,2,1759,0.337486535,0.358167529
1,0.705127895,57:04.4,57:07.3,2,shared,0.052300703,64,64,NA,NA,2,0.211054425,300,10,0.001035704,0.000162039,0.358165026,0.681415915,COMPLETE,1,2,3094,0.141301766,0.358165026
47,0.705128372,56:55.7,57:01.2,5,class-specific,0.012432999,64,128,64,NA,3,0.086944053,1200,10,0.000117879,0.001252421,0.35816443,0.706305325,COMPLETE,3,4,3606,0.304801166,0.35816443
46,0.705129862,14:03.2,14:07.6,4,class-specific,0.014436762,64,128,256,NA,3,0.110163962,900,40,0.002052558,0.00134698,0.358163118,0.695243359,COMPLETE,2,4,3610,0.348339081,0.358163118
27,0.705132484,17:49.2,17:51.5,2,class-specific,0.025306569,256,64,128,64,4,0.024431553,300,10,0.000137093,0.000862961,0.358160794,0.686946929,COMPLETE,1,2,3932,0.695585012,0.358160794
21,0.705133021,01:01.6,01:07.1,5,class-specific,0.01038577,256,128,64,NA,3,0.282163982,1200,40,0.000563988,0.000209842,0.358160198,0.697455764,COMPLETE,5,2,3147,0.538888037,0.358160198
13,0.705133855,29:33.8,29:37.8,3,class-specific,0.025506674,64,128,NA,NA,2,0.176340132,300,40,0.000413661,0.007682148,0.358159542,0.691371679,COMPLETE,5,2,3025,0.377582997,0.358159542
11,0.705136657,29:45.3,29:48.6,3,class-specific,0.006456963,256,128,64,NA,3,0.227709373,1500,10,0.004323548,0.000298739,0.35815686,0.696349561,COMPLETE,3,3,2227,0.596228004,0.35815686
11,0.705137551,48:41.6,48:44.3,2,class-specific,0.045449567,256,128,128,128,4,0.095270187,1500,20,0.001741417,0.002201024,0.358156145,0.689159274,COMPLETE,2,2,4047,0,0.358156145
34,0.705141783,21:32.6,21:37.6,5,shared,0.006926013,128,64,NA,NA,2,0.238818705,1200,40,0.001972308,0.000125609,0.35815227,0.699115038,COMPLETE,4,3,3686,0.494205832,0.35815227
33,0.705142617,41:15.2,41:20.7,5,class-specific,0.015415912,256,128,64,NA,3,0.163533528,300,40,0.000507394,0.000156233,0.358151495,0.691371679,COMPLETE,4,4,3544,0.446962893,0.358151495
5,0.705143452,33:35.2,33:39.9,4,class-specific,0.013249194,128,64,256,128,4,0.014748377,1500,20,0.002908212,0.007920624,0.358150721,0.71238941,COMPLETE,4,2,12,0.409113795,0.358150721
23,0.70514524,45:26.8,45:29.8,2,class-specific,0.032480083,128,64,64,NA,3,0.044165486,1500,20,0.001560946,0.005003576,0.358149111,0.703539848,COMPLETE,4,4,3393,0.491385758,0.358149111
26,0.705146611,06:22.5,06:27.2,4,shared,0.017120874,128,128,64,NA,3,0.052008252,300,20,0.002831379,0.000677442,0.358147919,0.692477882,COMPLETE,2,4,2924,0.238104641,0.358147919
14,0.705148399,15:31.9,15:37.1,5,class-specific,0.019967741,64,128,NA,NA,2,0.377443694,1500,10,0.001245706,0.005264504,0.358146191,0.693584085,COMPLETE,1,2,3562,0.227368027,0.358146191
41,0.705150485,05:15.3,05:19.8,4,class-specific,0.008810817,128,64,64,NA,3,0.349023203,600,1,0.001502129,0.005991462,0.358144343,0.696902633,COMPLETE,5,2,1705,0.875607431,0.358144343
25,0.705151081,18:44.2,18:57.2,12,shared,0.00991168,128,64,256,NA,3,0.24645865,1500,1,0.000223818,0.001379019,0.358143628,0.690818608,COMPLETE,2,2,3593,0.350384533,0.358143628
5,0.705151498,40:42.1,40:46.3,4,shared,0.01152838,256,128,NA,NA,2,0.095371903,300,40,0.002074409,0.002390395,0.358143449,0.692477882,COMPLETE,5,3,3473,0.240721583,0.358143449
47,0.705152929,13:41.9,13:44.7,2,class-specific,0.0195682,128,256,128,64,4,0.218816079,300,40,0.001751785,0.000802823,0.358142197,0.69579649,COMPLETE,5,4,2255,0.343638599,0.358142197
21,0.705153346,47:27.3,48:11.6,44,shared,0.006948365,64,64,256,NA,3,0.173740936,1200,1,0.000615573,0.005747158,0.35814172,0.691924751,COMPLETE,5,3,267,0.579852998,0.35814172
34,0.7051543,58:05.7,58:07.2,1,class-specific,0.072710087,128,128,NA,NA,2,0.131191086,300,10,0.003507461,0.000637073,0.358140945,0.689712405,COMPLETE,2,2,4050,0,0.358140945
34,0.705156088,59:53.2,59:59.5,6,class-specific,0.011834154,64,256,128,64,4,0.333867349,1200,1,0.003428491,0.002144043,0.358139217,0.691371679,COMPLETE,3,2,2276,0.444278419,0.358139217
30,0.705156326,20:04.4,20:10.9,6,class-specific,0.029563673,256,128,64,128,4,0.191607638,900,10,0.007659985,0.001534551,0.358139038,0.688053071,COMPLETE,2,2,3504,0.040298052,0.358139038
28,0.705158353,05:55.0,06:07.7,12,shared,0.020594915,128,256,NA,NA,2,0.291331923,900,1,0.001207268,0.006783421,0.358137071,0.690265477,COMPLETE,5,4,3865,0.055700745,0.358137071
10,0.705159426,37:14.6,37:16.8,2,class-specific,0.034187494,256,256,64,128,4,0.121434892,300,1,0.008325013,0.000912639,0.358136237,0.697455764,COMPLETE,4,2,3986,0.803337038,0.358136237
33,0.705159605,21:56.0,22:00.9,4,class-specific,0.012909385,64,128,128,NA,3,0.231879659,900,20,0.000689635,0.006330606,0.358135998,0.698008835,COMPLETE,5,3,2788,0.245256335,0.358135998
30,0.705159962,53:25.4,53:30.2,4,class-specific,0.00432517,64,256,NA,NA,2,0.36565845,300,40,0.002895177,0.00013561,0.358135819,0.698008835,COMPLETE,5,2,3556,0.294378251,0.358135819
7,0.705161631,56:44.5,56:54.0,9,class-specific,0.009981062,64,256,NA,NA,2,0.179115167,1200,1,0.002948758,0.005169839,0.358134151,0.700774312,COMPLETE,3,2,3823,0.617860973,0.358134151
42,0.705163717,13:07.3,13:10.0,2,shared,0.029796349,64,256,64,NA,3,0.363661078,600,20,0.00086524,0.006793916,0.358132303,0.694137156,COMPLETE,1,2,3401,0.246973574,0.358132303
43,0.705163956,19:45.8,19:48.0,2,class-specific,0.028190419,128,128,NA,NA,2,0.023507836,300,20,0.006055249,0.000155404,0.358132243,0.700774312,COMPLETE,2,2,4036,0.008221502,0.358132243
23,0.705168068,53:31.3,53:34.3,3,class-specific,0.0107718,128,256,64,NA,3,0.066850472,1500,40,0.000197578,0.002917271,0.358128309,0.69579649,COMPLETE,4,2,3602,0.394582868,0.358128309
32,0.705179453,57:40.7,57:43.7,3,class-specific,0.013944419,128,128,128,NA,3,0.118004284,900,40,0.002823274,0.003305921,0.358117938,0.690265477,COMPLETE,5,2,1232,0.29074657,0.358117938
42,0.705181599,55:44.4,55:47.5,3,class-specific,0.019158867,256,256,64,NA,3,0.079371428,600,40,0.000204788,0.000480784,0.358116031,0.696349561,COMPLETE,4,3,2469,0.413704455,0.358116031
16,0.705185413,50:28.2,50:32.2,4,class-specific,0.026304972,128,128,64,64,4,0.28488518,600,10,0.005119743,0.00184028,0.358112633,0.689159274,COMPLETE,2,2,2705,0.466494977,0.358112633
19,0.705186963,04:48.6,04:51.9,3,class-specific,0.041680857,64,256,NA,NA,2,0.244139092,900,1,0.005729859,0.004463603,0.358111203,0.692477882,COMPLETE,4,3,3849,0.744396269,0.358111203
49,0.705187142,03:21.0,03:27.7,6,class-specific,0.009889649,128,256,256,NA,3,0.213288254,600,40,0.000336322,0.00076961,0.358110964,0.689159274,COMPLETE,4,2,996,0.559218466,0.358110964
5,0.705187619,47:59.8,48:05.4,5,class-specific,0.012345957,64,128,128,256,4,0.170077044,1200,40,0.002086524,0.000165486,0.358110607,0.689712405,COMPLETE,4,4,3164,0.056835145,0.358110607
10,0.70518887,29:31.0,29:36.3,5,shared,0.018156559,64,128,NA,NA,2,0.398780727,1200,20,0.007993652,0.00996819,0.358109355,0.686946929,COMPLETE,4,2,3406,0.528793156,0.358109355
34,0.705195248,48:15.0,48:30.3,15,class-specific,0.026831934,128,256,NA,NA,2,0.22172948,900,1,0.007175596,0.001924565,0.358103633,0.683075249,COMPLETE,2,2,2633,1.14E-29,0.358103633
48,0.705195546,18:09.3,18:14.0,4,class-specific,0.022042024,64,128,NA,NA,2,0.11682143,1500,1,0.001222495,0.003335164,0.358103395,0.682522118,COMPLETE,2,2,3562,0.301805258,0.358103395
33,0.705195487,29:27.9,29:29.7,1,class-specific,0.037620629,64,256,64,64,4,0.230276672,300,20,0.000309483,0.001921183,0.358103395,0.689712405,COMPLETE,2,2,3299,0.524816215,0.358103395
10,0.705196023,16:21.0,16:38.0,17,shared,0.022197135,256,256,NA,NA,2,0.145956594,600,1,0.007604876,0.000106539,0.358102918,0.688053071,COMPLETE,2,3,3404,4.05E-08,0.358102918
36,0.705196023,58:13.1,58:23.9,10,class-specific,0.025980357,256,64,256,256,4,0.310379615,1200,1,0.000476218,0.004742582,0.358102918,0.690818608,COMPLETE,3,3,3863,0,0.358102918
18,0.705200195,38:38.3,38:40.7,2,class-specific,0.025869126,256,64,NA,NA,2,0.336366203,300,10,0.000386641,0.001620426,0.358099163,0.696349561,COMPLETE,5,2,2953,0.845334947,0.358099163
5,0.705203533,23:11.4,23:16.0,4,class-specific,0.028523441,64,128,128,NA,3,0.034884826,900,10,0.00012353,0.004932409,0.358096123,0.698008835,COMPLETE,3,2,2478,0.653002024,0.358096123
22,0.705213487,28:32.9,28:51.7,18,class-specific,0.030790409,128,256,128,NA,3,0.121369914,1500,1,0.000309265,0.009187645,0.358087063,0.689712405,COMPLETE,2,2,3873,0,0.358087063
36,0.705213547,10:50.5,10:54.1,3,class-specific,0.025790605,128,64,NA,NA,2,0.238305166,600,40,0.000507694,0.000538362,0.358086884,0.690818608,COMPLETE,4,3,2396,0.214004397,0.358086884
42,0.7052145,45:43.1,45:55.0,11,class-specific,0.024314618,256,128,128,256,4,0.350654148,600,1,0.001502476,0.004577072,0.358086169,0.684734523,COMPLETE,2,4,4047,0,0.358086169
47,0.70521605,49:51.3,49:56.4,5,class-specific,0.028206038,128,64,NA,NA,2,0.247494087,1200,1,0.002647695,0.007880179,0.358084738,0.692477882,COMPLETE,2,2,3989,0.206878632,0.358084738
48,0.705216587,40:01.4,40:03.3,1,class-specific,0.039727226,64,128,NA,NA,2,0.351758968,1500,20,0.000381274,0.007869274,0.358084202,0.708517671,COMPLETE,5,2,3986,0.669591606,0.358084202
18,0.705218196,30:36.9,30:41.3,4,shared,0.015728622,128,256,128,NA,3,0.083413673,1200,1,0.001683278,0.000150104,0.358082652,0.693584085,COMPLETE,1,3,3587,0.31018132,0.358082652
38,0.70521903,23:27.5,23:32.0,4,class-specific,0.068883118,64,64,NA,NA,2,0.312105909,1500,20,0.002587324,0.003654448,0.358081996,0.686946929,COMPLETE,5,4,1110,0.287294596,0.358081996
18,0.705219388,34:05.6,34:09.1,3,class-specific,0.019255302,128,128,128,128,4,0.397971494,1500,1,0.002849868,0.004479288,0.358081639,0.6875,COMPLETE,5,2,3452,0.795879781,0.358081639
21,0.705219984,05:38.7,05:46.9,8,class-specific,0.017314418,64,256,64,NA,3,0.298776029,900,1,0.000216477,0.005271777,0.358081102,0.688606203,COMPLETE,1,2,4032,3.94E-16,0.358081102
3,0.705220699,19:50.4,19:51.8,1,class-specific,0.048607319,128,64,64,NA,3,0.302129431,300,10,0.000500704,0.000893168,0.358080566,0.6875,COMPLETE,5,3,3686,0.595676541,0.358080566
30,0.705224454,33:21.1,33:25.3,4,class-specific,0.01709836,128,128,256,NA,3,0.020700496,600,20,0.001121249,0.001333909,0.358077049,0.692477882,COMPLETE,4,3,2938,0.232890785,0.358077049
43,0.705225587,58:51.9,58:56.1,4,class-specific,0.032338504,128,128,NA,NA,2,0.093539134,900,20,0.005043007,0.000685994,0.358076036,0.680862844,COMPLETE,4,2,3943,0.779005289,0.358076036
28,0.705225527,45:34.9,46:44.3,69,shared,0.006961595,128,256,NA,NA,2,0.336836462,900,1,0.005139289,0.000144625,0.358076036,0.696349561,COMPLETE,3,2,229,0.405670613,0.358076036
32,0.705226123,15:01.0,15:05.5,4,class-specific,0.023313124,64,64,256,NA,3,0.173538114,1500,20,0.000138401,0.000156631,0.358075619,0.690265477,COMPLETE,2,3,3449,0.267278343,0.358075619
43,0.705227613,11:59.8,12:05.5,5,class-specific,0.006969995,64,256,64,64,4,0.257170589,600,40,0.000137267,0.000929643,0.358074188,0.6875,COMPLETE,3,3,2064,0.271676779,0.358074188
8,0.705228269,34:45.9,34:58.8,12,shared,0.014800441,64,64,128,128,4,0.342867062,900,1,0.000230874,0.001462303,0.358073533,0.691371679,COMPLETE,1,3,4045,0,0.358073533
43,0.705230176,36:16.5,36:21.7,5,class-specific,0.017151533,64,128,256,NA,3,0.137159192,900,40,0.002245082,0.00699456,0.358071744,0.695243359,COMPLETE,2,2,3239,0.107981354,0.358071744
31,0.705230832,23:54.8,23:59.1,4,class-specific,0.015156689,128,64,NA,NA,2,0.36860537,1500,10,0.000374994,0.004041622,0.358071089,0.697455764,COMPLETE,3,2,3039,0.354438365,0.358071089
3,0.705242574,43:02.7,43:06.1,3,class-specific,0.015347481,128,128,256,NA,3,0.027896785,300,20,0.00011614,0.002868851,0.358060539,0.705752194,COMPLETE,5,2,2100,0.478522539,0.358060539
17,0.705243647,38:25.6,38:29.6,4,class-specific,0.01518638,64,64,256,NA,3,0.202113567,600,40,0.00511301,0.000805934,0.358059525,0.691924751,COMPLETE,3,2,3424,0.284262091,0.358059525
31,0.705244422,41:46.9,41:49.5,2,class-specific,0.017475334,128,128,64,NA,3,0.171540663,1500,20,0.000364941,0.000779918,0.358058929,0.695243359,COMPLETE,5,3,3675,0.537055433,0.358058929
49,0.705244839,37:38.8,37:44.8,5,class-specific,0.006101997,64,256,128,NA,3,0.16846958,600,40,0.000324206,0.000140309,0.358058572,0.686393797,COMPLETE,5,4,3643,0.325341135,0.358058572
37,0.705247819,28:51.3,28:55.5,4,shared,0.01708466,256,256,NA,NA,2,0.366157206,1500,20,0.00024011,0.000628128,0.35805577,0.707411528,COMPLETE,3,2,1480,0.465006948,0.35805577
37,0.705252051,32:18.1,32:26.2,8,shared,0.022360798,256,128,128,64,4,0.327582065,300,40,0.005972494,0.000563016,0.358051896,0.699668169,COMPLETE,5,2,567,0.642236352,0.358051896
13,0.705253482,35:56.1,36:00.5,4,shared,0.024612506,128,64,64,64,4,0.196670152,900,40,0.000257792,0.00031319,0.358050644,0.691371679,COMPLETE,4,2,2322,0.455133319,0.358050644
17,0.705253661,17:19.5,17:30.6,11,shared,0.010160407,256,256,NA,NA,2,0.13121872,300,40,0.004022126,0.003882181,0.358050466,0.704645991,COMPLETE,5,2,71,0.637190402,0.358050466
37,0.705258727,19:08.8,19:12.9,4,class-specific,0.012293465,64,128,256,256,4,0.242988574,1500,20,0.002594456,0.000121595,0.358045757,0.686946929,COMPLETE,3,2,1453,0.421492755,0.358045757
41,0.705265462,25:35.5,25:37.8,2,class-specific,0.073524113,128,64,NA,NA,2,0.330162845,900,1,0.000420715,0.007769416,0.358039737,0.686393797,COMPLETE,1,2,3564,0.38991189,0.358039737
5,0.705270588,49:25.7,49:29.8,4,class-specific,0.036176576,64,256,NA,NA,2,0.092792865,600,1,0.000997444,0.001121446,0.358034968,0.688606203,COMPLETE,3,2,2825,0.038914829,0.358034968
0,0.705274105,41:25.9,41:40.5,14,shared,0.026501189,64,64,128,NA,3,0.317296338,1500,10,0.001565518,0.000208933,0.358031869,0.707964599,COMPLETE,5,2,222,0.451766729,0.358031869
14,0.705274343,17:12.2,17:14.9,2,shared,0.020824124,64,128,128,NA,3,0.144616244,300,20,0.000284104,0.004536408,0.35803175,0.6875,COMPLETE,4,4,3743,0.171551391,0.35803175
47,0.705276608,08:33.0,08:37.8,4,class-specific,0.014726727,64,256,NA,NA,2,0.166238227,300,40,0.00113515,0.000164479,0.358029604,0.690818608,COMPLETE,5,3,1255,0.30626747,0.358029604
34,0.705278039,13:15.0,13:20.1,5,class-specific,0.008105215,64,128,256,64,4,0.2759502,1200,40,0.006559588,0.000949477,0.358028233,0.703539848,COMPLETE,4,4,2736,0.149776354,0.358028233
33,0.705281198,37:12.4,37:23.3,10,class-specific,0.004365055,256,64,NA,NA,2,0.137362202,1200,1,0.000205394,0.00219202,0.358025432,0.697455764,COMPLETE,5,2,3801,0.788617313,0.358025432
20,0.705282092,10:23.2,10:28.3,5,class-specific,0.013641906,64,256,256,128,4,0.116859771,900,10,0.00015871,0.000960623,0.358024538,0.704645991,COMPLETE,4,3,2064,0.588349879,0.358024538
44,0.70528245,57:28.7,57:35.3,6,shared,0.007165852,64,256,NA,NA,2,0.286665989,1500,40,0.000130146,0.000197888,0.358024299,0.696349561,COMPLETE,4,2,1029,0.288515389,0.358024299
13,0.705284297,52:09.3,52:17.6,8,class-specific,0.01618165,64,64,64,NA,3,0.086556336,900,1,0.001150162,0.000525018,0.358022511,0.683628321,COMPLETE,2,3,5,0.224386677,0.358022511
37,0.705284715,39:32.7,39:39.3,6,class-specific,0.008662839,128,64,NA,NA,2,0.129246398,1200,1,0.003140178,0.000161993,0.358022213,0.685287595,COMPLETE,2,2,3393,0.221364096,0.358022213
19,0.705293357,50:24.3,50:27.6,3,class-specific,0.005619396,256,256,NA,NA,2,0.343203593,1200,20,0.000178876,0.000317455,0.358014286,0.685840726,COMPLETE,5,3,2367,0.392199546,0.358014286
28,0.705294073,29:38.4,29:42.6,4,class-specific,0.011541754,128,128,256,NA,3,0.36357969,1500,40,0.000369817,0.000138805,0.35801369,0.691924751,COMPLETE,3,2,3749,0.18564932,0.35801369
10,0.705296338,11:39.5,11:42.8,3,class-specific,0.023922892,128,128,NA,NA,2,0.138681989,1200,1,0.000169268,0.001960737,0.358011663,0.686946929,COMPLETE,2,2,2724,0.526717901,0.358011663
16,0.705300987,32:06.4,32:11.9,5,shared,0.018992212,64,64,128,NA,3,0.022611361,1500,10,0.001553618,0.00042463,0.358007431,0.689159274,COMPLETE,4,3,2299,0.035536118,0.358007431
40,0.705300868,01:33.4,01:36.6,3,class-specific,0.030254671,256,256,128,128,4,0.210390235,1200,10,0.000193019,0.000603513,0.358007431,0.693030953,COMPLETE,3,4,3367,0.267606884,0.358007431
11,0.705302536,41:23.6,41:28.2,4,shared,0.095230221,64,64,128,64,4,0.000181878,1500,10,0.009960517,0.008420524,0.358006001,0.691924751,COMPLETE,5,2,3863,0,0.358006001
27,0.705304027,06:10.1,06:19.6,9,shared,0.010677336,64,128,NA,NA,2,0.340052244,1200,1,0.000172878,0.001582026,0.35800451,0.693584085,COMPLETE,5,2,3369,0.224458084,0.35800451
46,0.705305576,46:02.2,46:13.6,11,class-specific,0.015503024,256,128,128,128,4,0.113264668,900,1,0.000197115,0.008204983,0.358003139,0.690818608,COMPLETE,3,4,4047,0,0.358003139
17,0.70530802,21:44.0,21:48.4,4,class-specific,0.014315489,256,128,128,64,4,0.31914678,1500,10,0.001221572,0.002520216,0.358000934,0.694137156,COMPLETE,5,3,1310,0.316947639,0.358000934
3,0.70530957,13:12.8,13:16.8,4,class-specific,0.013625906,64,256,NA,NA,2,0.103911191,1500,20,0.000173567,0.002620201,0.357999504,0.682522118,COMPLETE,3,3,3449,0.632001698,0.357999504
17,0.705315471,00:47.0,00:51.1,4,class-specific,0.016440661,256,128,128,256,4,0.070163714,1500,1,0.000396751,0.000265905,0.357994258,0.697455764,COMPLETE,3,2,3604,0.617312014,0.357994258
25,0.705316484,36:19.5,36:25.0,5,shared,0.011529345,256,256,64,NA,3,0.114467601,300,40,0.001952824,0.003770658,0.357993424,0.696349561,COMPLETE,2,3,2899,0.25546968,0.357993424
19,0.705321193,08:53.1,08:54.7,1,shared,0.022699712,128,64,64,NA,3,0.055223867,1200,40,0.000281422,0.001125212,0.357988954,0.681415915,COMPLETE,2,2,3263,0.703250468,0.357988954
34,0.705321789,49:50.7,49:53.1,2,class-specific,0.018359218,64,64,128,NA,3,0.279116263,900,1,0.006960304,0.001480501,0.357988477,0.688606203,COMPLETE,1,2,3258,0.349217385,0.357988477
46,0.705321968,20:53.6,20:59.2,5,class-specific,0.016573626,256,64,128,NA,3,0.390859321,1500,1,0.000230866,0.000707747,0.357988119,0.699115038,COMPLETE,1,3,4009,0.539456606,0.357988119
24,0.705324352,33:30.9,33:35.8,4,class-specific,0.018490026,128,256,128,64,4,0.128336106,600,40,0.000419423,0.006522193,0.357985973,0.691924751,COMPLETE,4,2,3985,0.40722385,0.357985973
38,0.705329716,12:16.5,12:20.7,4,class-specific,0.029026413,64,64,NA,NA,2,0.365804875,1200,20,0.005127126,0.005834439,0.357981265,0.691371679,COMPLETE,4,2,2886,0.395083934,0.357981265
43,0.705329776,17:08.2,17:12.4,4,shared,0.020566358,256,128,64,NA,3,0.174327151,900,40,0.002880219,0.006063718,0.357981145,0.698561966,COMPLETE,1,2,3655,0.183226287,0.357981145
42,0.70533514,40:10.6,40:20.8,10,shared,0.03608703,64,128,128,64,4,0.220675725,1500,1,0.004736932,0.000482482,0.357976258,0.6875,COMPLETE,1,3,3873,0,0.357976258
0,0.705338001,54:22.5,54:31.8,9,shared,0.009642994,128,64,128,NA,3,0.28354715,600,1,0.000426135,0.002067143,0.357973695,0.698008835,COMPLETE,4,2,1607,0.26684317,0.357973695
44,0.70533818,44:30.4,44:34.8,4,shared,0.076606075,128,128,64,NA,3,0.396039399,1500,10,0.003886004,0.000756451,0.357973635,0.686946929,COMPLETE,1,2,3496,0,0.357973635
24,0.705339849,37:55.3,37:59.3,4,shared,0.016975054,64,128,64,128,4,0.187670606,1500,1,0.000414294,0.001962997,0.357972085,0.689712405,COMPLETE,3,4,2473,0.109239012,0.357972085
30,0.705340087,19:02.4,19:05.5,3,shared,0.035014205,256,128,64,64,4,0.138147726,900,1,0.000389098,0.002125079,0.357971907,0.691371679,COMPLETE,1,2,3578,0.550066292,0.357971907
33,0.705342531,44:53.5,44:58.0,4,class-specific,0.018767455,128,128,NA,NA,2,0.25298546,1500,10,0.000423207,0.000898901,0.357969582,0.69579649,COMPLETE,4,2,3907,0.372695059,0.357969582
3,0.705343187,22:44.0,22:47.0,2,shared,0.018313541,128,128,NA,NA,2,0.312299073,1200,20,0.000266862,0.000261193,0.357968867,0.696349561,COMPLETE,2,2,3178,0.603990018,0.357968867
48,0.705344975,31:08.6,31:12.3,3,class-specific,0.030322843,128,128,NA,NA,2,0.076149675,1500,10,0.000113215,0.003204306,0.357967317,0.700774312,COMPLETE,3,2,2026,0.370717764,0.357967317
46,0.705349565,27:04.1,27:09.7,5,class-specific,0.006592117,128,64,64,NA,3,0.353261593,1500,40,0.007684432,0.003467178,0.357963264,0.681415915,COMPLETE,5,4,2483,0.398760766,0.357963264
9,0.705350339,55:37.2,55:50.1,12,class-specific,0.006645297,256,128,NA,NA,2,0.188802961,300,1,0.002768504,0.000127562,0.35796237,0.686393797,COMPLETE,5,3,1551,0.114774942,0.35796237
